id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
917505016011969513,Cambie Village Guest Room,50918374,Reid,,Riley Park,49.25489,-123.11422,Private room,119,2,30,2024-10-20,1.81,1,21,24,23-217109
917981296815917269,Stylish and Functional Townhouse - Courtyard View,521020873,William,,Downtown,49.2754007347002,-123.11694696602132,Private room,100,90,4,2024-08-04,0.26,3,364,1,
918253031835907693,Newly Furnished Downtown Condo,227662329,Jordan,,Downtown,49.277673541728255,-123.10713447911007,Entire home/apt,203,1,23,2024-09-30,1.38,135,287,2,30 Day Minimum
918325832731760646,Downtown Yaletown Luxury Condo- With AC,521129407,Evans,,Downtown,49.2745482,-123.127821,Entire home/apt,207,90,18,2023-11-26,1.08,1,116,2,23-229681
919008235292911083,Vancouver’s Homey LanewayHouse,180203736,Tiffany,,Kensington-Cedar Cottage,49.23383009703938,-123.07369776070118,Entire home/apt,135,1,61,2024-11-08,3.84,1,64,40,24-159760
919033514772485676,"Creative hideaway, next to beach",30550297,Amanda,,West End,49.29171542567345,-123.13987774602806,Entire home/apt,80,60,3,2024-05-18,0.23,1,95,2,
919615393479922137,Private 2 Bed Suite near DT Van,164413010,Vincent,,Renfrew-Collingwood,49.25379,-123.05658,Entire home/apt,184,90,9,2024-09-14,0.57,3,330,3,24-170486
919660895959242359,Quaint and Cozy 2 Bedroom Suite,90071865,Katey,,Grandview-Woodland,49.27026964125709,-123.05715255439283,Entire home/apt,130,2,40,2024-10-20,2.44,1,81,27,24-192006
919835952050197567,"Amazing Designer House: Hot Tub, Rooftop Deck, AC",116924179,Cynthia,,Kensington-Cedar Cottage,49.2452332028043,-123.06161553366157,Entire home/apt,499,5,9,2024-08-05,0.55,2,1,5,24-159774
919882207484674798,33 Garden Suite in East Van,251844988,Barbora,,Kensington-Cedar Cottage,49.24143626884935,-123.08028998032005,Entire home/apt,120,3,47,2024-10-15,3.57,1,19,42,24-160081
920249665610178383,Newly Renovated Condo off Main Street,227662329,Jordan,,Mount Pleasant,49.25766766748557,-123.10492695361935,Entire home/apt,97,1,15,2024-08-31,0.94,135,246,6,23-177327
920622394702925190,Stunning New Kitsilano Garden Suite,422047568,Cristina,,Kitsilano,49.25795172965554,-123.1629524058301,Entire home/apt,244,2,45,2024-10-09,2.80,1,148,24,License #24-159784
921063745489062816,Gorgeous 4 Beds House Close to UBC and Downtown,499268524,Shuo,,Dunbar Southlands,49.2482779,-123.1789262,Entire home/apt,,1,30,2024-09-01,1.81,6,0,12,24-159768
921650481480517251,Downtown Park & Water View Condo!,521938164,Olga,,Downtown,49.2788408,-123.107399,Entire home/apt,288,2,58,2024-10-10,3.57,1,5,47,#24-159706
921672122481512735,"Bright + cozy, local home away",2140783,Hande,,Grandview-Woodland,49.273246696960676,-123.07418827583658,Entire home/apt,,200,0,,,3,179,0,
921788305000768403,"Entire Space Modern Apt Downtown Van Area 2Bd, 2Br",221361877,Paul,,Downtown Eastside,49.28181,-123.09261,Entire home/apt,214,2,33,2024-10-27,2.14,1,349,16,24 187406
922048853171442608,Furnished Cozy Laneway 2BR/2BA,522057292,Tony,,Killarney,49.22253163193276,-123.04628964492994,Entire home/apt,220,1,7,2023-10-01,0.42,1,274,0,23-240011
922086786571862390,"Ocean&Sunset views, unobstructed!",49183628,Karie,,West End,49.27814011201184,-123.13746142264927,Entire home/apt,179,1,8,2023-10-08,0.48,2,4,0,Exempt
922651416658124004,Convient 2 bedroom retreat@ DT Vancouver,483364378,Cindy,,West End,49.28146,-123.12585,Entire home/apt,155,2,10,2024-06-30,0.72,1,239,8,Exempt
923208916196239749,Family Friendly Home in Vancouver,21183014,Patrick,,Kensington-Cedar Cottage,49.24360258056196,-123.0821631919701,Entire home/apt,,3,0,,,1,0,0,23-246526
923240504497813548,Harmony Heights: Stylish 1BR in Mount Pleasant,522383350,Theresa,,Mount Pleasant,49.26911,-123.10144,Entire home/apt,103,2,70,2024-10-18,4.23,1,14,45,24-159685
923442041508805358,Private Suite +KING BED+Kitchen+Living+Bathroom,83871,Adam,,Renfrew-Collingwood,49.23489,-123.05436,Entire home/apt,140,1,80,2024-11-01,4.84,3,38,62,24-157525
923558137054631592,Mount Pleasant Live & Work Loft,522475412,Yiding,,Mount Pleasant,49.26723,-123.09787,Entire home/apt,144,1,121,2024-11-09,7.32,1,0,93,24-159672
924068690695842971,Desired Condo 1 Bdr 2 beds +Den&AC in False Creek!,390900959,Claudio,,Mount Pleasant,49.27032157472106,-123.11043205761396,Entire home/apt,120,90,6,2024-09-18,0.40,1,180,5,
924097467972993730,Sunset Beach 2BD+2BA in Yaletown,4301151,Michael,,Downtown,49.27595969342521,-123.13370695714721,Entire home/apt,180,3,93,2024-11-01,5.68,1,74,69,24-159755
924702337739202739,"4 Bedrooms House near Downtown, UBC, YVR",515469496,Trevor,,Oakridge,49.227,-123.13747,Entire home/apt,357,2,18,2024-09-29,1.30,2,176,17,24-159932
924771881028725885,Lovely Laneway Near UBC and Kitsilano,5269752,Sally,,Dunbar Southlands,49.24595,-123.18011,Entire home/apt,250,30,4,2024-06-13,0.28,1,173,3,23-235319
924785988167367834,Downtown Luxury 2BD Condo West End,386135204,Sarah,,West End,49.28853215845891,-123.1311335888855,Entire home/apt,,4,0,,,1,0,0,17-604348
924790876033392524,"Amazing ocean view, 2 bd 1 bath",485229502,Aj,,Downtown,49.2788408,-123.107399,Entire home/apt,149,3,50,2024-10-27,3.17,1,32,39,24-158773
924872405479505789,"Cozy, Private 1-Bedroom Suite",59832125,Julianne,,Dunbar Southlands,49.23744,-123.17619,Entire home/apt,140,2,30,2024-09-29,2.07,1,352,25,24-159770
925069705623551897,Modern Laneway House in Oakridge,122353546,Adrian,,Oakridge,49.226814495139976,-123.11401434803221,Entire home/apt,142,2,15,2024-10-28,4.84,1,124,15,24-254567
925104291652055577,Cozy Bungalow| Commercial Drive| Steps To Skytrain,491249409,Carlos,,Grandview-Woodland,49.2634,-123.06836,Entire home/apt,188,1,84,2024-11-04,5.20,3,180,64,24-159686
925332998827872062,Modern Mt. Pleasant 1BR Guest Suite,16687068,Amanda,,Riley Park,49.25565,-123.09674,Entire home/apt,145,3,58,2024-10-29,3.59,1,125,39,24-159802
925338084719452461,Designer sub-penthouse -Central DT-Views/King Bed!,522925481,Amy,,Downtown,49.28866917502238,-123.12476699927205,Entire home/apt,365,2,84,2024-10-21,5.16,1,320,54,24-158547
925648624985397790,Private guest suite in central Vancouver,523003176,Qiangwei,,Kensington-Cedar Cottage,49.2601,-123.07069,Private room,79,1,97,2024-11-03,5.87,1,68,64,24-159787
926154788882848023,3B Luxury Suite Steps from Fairmont,34906299,Lilian,,Downtown,49.28767570306851,-123.1206668351969,Entire home/apt,2889,90,0,,,5,362,0,
926245977091142008,Live in style above a bakery!,88803585,James,,Kensington-Cedar Cottage,49.2495395,-123.0899101,Entire home/apt,99,90,5,2024-03-05,0.34,1,188,3,
926762637781525027,Bright Coal Harbour 1br + Parking + AC,13100756,Katy,,West End,49.28682832786828,-123.12496173505335,Entire home/apt,,30,0,,,2,8,0,
926911821125640721,Cozy Two-Bedroom Basement Retreat,349804247,Εlvis,,Oakridge,49.22440567525131,-123.13150252623723,Entire home/apt,97,1,30,2024-10-07,1.83,32,45,16,24-245403
927036083635480130,Beautiful 2-Beds Downtown unit+Free Parking,523364264,Chen,,Downtown,49.27580058882577,-123.12811286132163,Entire home/apt,219,1,55,2024-10-20,3.59,4,291,46,24-158625
927129127894197313,温哥华漂亮的公寓,182752945,艾米,,Downtown,49.275316579778604,-123.11517488916891,Entire home/apt,289,30,0,,,5,362,0,Exempt
927507174828178554,Stylish and Functional Townhouse - Street View,521020873,William,,Downtown,49.2760138208724,-123.11723122098961,Private room,120,90,1,2023-10-21,0.08,3,364,0,
927541737717014027,Apartment by Kitsilano beach,400457123,Marcello,,Kitsilano,49.271520022202814,-123.15184194597018,Entire home/apt,,3,24,2024-09-08,1.50,1,0,15,24-159813
927578140607100484,Luxury Elegant 3 BR/4 Bath New House in Kitsilano,523156331,Marek,,Kitsilano,49.26064,-123.17867,Entire home/apt,865,2,25,2024-09-16,1.59,1,77,15,24-159805-01
927621788983541089,Ford transit camper van.,488781241,Alasdair,,Fairview,49.261499516581544,-123.13269061694226,Entire home/apt,,1,0,,,1,269,0,Exempt
927623996013149134,Outdoor hot tub/private 1 bed suite,204486272,Liane,,Kensington-Cedar Cottage,49.25923034808548,-123.0675550678381,Entire home/apt,250,1,12,2024-09-16,1.35,1,66,12,24-160064
927653958939762248,20% OFF Monthly stay /Kits garden View Condo,17849555,Tracy,,Kitsilano,49.26488800543703,-123.14631809427024,Entire home/apt,101,90,3,2024-09-03,0.21,1,146,2,Exempt
927723274466162190,Modern two-bedroom duplex right on Main St.,523567140,David,,Sunset,49.230365522239374,-123.10256068381526,Entire home/apt,,3,29,2024-10-22,1.92,1,72,20,24-159896
927782790833045849,Entire Apartment! Just for you!  Central Downtown,56384031,Maddi,,Downtown,49.27824189130892,-123.12951989471912,Entire home/apt,120,90,0,,,1,345,0,
927814314132024763,Stunning/Spacious Commercial Drive Character Home!,15910642,Susana,,Kensington-Cedar Cottage,49.26018,-123.07224,Entire home/apt,167,1,54,2024-10-20,3.32,1,302,36,24-159817
927972628911234207,Water and City View in Yaletown,44662337,Jason,,Downtown,49.27482607398765,-123.12671071592415,Entire home/apt,400,1,58,2024-11-02,3.72,1,245,42,24-159799
928106511382535225,Cozy studio suite in the heart of Little Italy,6466373,Theresa,,Grandview-Woodland,49.27027469999999,-123.0666603,Entire home/apt,156,2,15,2024-10-11,3.54,1,160,15,24-244433
928202990992852367,Home in the heart of Vancouver,213150368,Jenny,,Riley Park,49.23665093462418,-123.10715976334461,Entire home/apt,629,2,28,2024-10-13,2.08,1,265,25,24-158571
928288247807831041,"2 BR Downtown Oasis, AC & stunning views",96705185,Polina,,West End,49.282348453233126,-123.12577088916197,Entire home/apt,297,2,69,2024-10-25,4.47,2,121,47,24159819
928323504477305941,One bedroom suite close to the beach and downtown,137882811,Luydmila,,Kitsilano,49.26905235451914,-123.17408674529567,Entire home/apt,185,30,0,,,2,77,0,
928370823275734824,Heart of Coal Harbour Townhouse,104424927,Barbara Susan,,Downtown,49.28707,-123.12349,Entire home/apt,575,5,8,2024-09-09,0.52,1,71,4,24-157731
928373735569317185,Downtown Van Appartment  2 BDR&2 full BATH,521958740,Claudia,,Downtown,49.277394237532675,-123.12664915194563,Entire home/apt,,30,0,,,1,0,0,
928466606539440657,Modern home in Hastings-Sunrise,10090043,Kingsley,,Hastings-Sunrise,49.269309316695505,-123.03704852167243,Entire home/apt,125,30,17,2023-10-28,1.11,1,179,0,23-204496
928478105199675683,Small Private Studio at Kitsilano Beach,39387322,Julie,,Kitsilano,49.2714666,-123.1504598,Entire home/apt,120,1,61,2024-10-17,3.89,1,80,46,24-159636
928546401125063152,"Stylish 1 bed Loft, Downtown Vancouver",182298162,Edward,,Downtown,49.27921,-123.12148,Entire home/apt,127,2,35,2024-11-06,3.61,1,12,35,24-160056
928558980701087563,Luxury New Ocean Fireworks View 5 Star Amenity,48198680,Kacy,,Downtown,49.27860664240767,-123.12863009977691,Entire home/apt,125,90,2,2023-11-23,0.14,1,190,1,
929020725410920550,"Luxury in the sky, Yaletown",49732530,Parham,,Downtown,49.27646,-123.12371,Entire home/apt,1480,30,0,,,1,270,0,
929188800493405854,Skyline Panoramic Views 3BED in Downtown Vancouver,521515205,Karrie,,Mount Pleasant,49.26839,-123.11114,Entire home/apt,303,30,16,2024-10-06,1.06,1,239,13,24-158088
929357162785899439,Stylish and Functional Townhouse,521020873,William,,Downtown,49.27692,-123.11601,Private room,160,90,0,,,3,364,0,
929673157473474479,South Slope Cove,24133365,Kristin,,Victoria-Fraserview,49.21624709412279,-123.06960959962655,Entire home/apt,106,1,113,2024-10-31,10.15,1,248,113,24-160217
929777684954989378,Home in the Heart of Kitsilano - Steps from Beach!,26377172,Megan,,Kitsilano,49.26917,-123.16735,Entire home/apt,201,2,21,2024-11-03,1.99,2,302,21,24-183069
929784131776505252,Downtown Vancouver's best area,276467606,Hamed,,Downtown,49.2869175144168,-123.12317815759836,Entire home/apt,,93,0,,,2,0,0,
929869898453984589,Modern House With Patio,99156687,Jasmeet,,Sunset,49.22463449563965,-123.08950919036347,Entire home/apt,,2,29,2024-09-30,1.79,1,256,23,23-224788
930044757866918155,The Nook l Mt Pleasant w/patio & covered parking,523538107,Sylvio,,Riley Park,49.24507986675377,-123.10458850793457,Entire home/apt,,2,45,2024-05-24,2.79,1,0,20,24-159620
930518048216588894,Urban Zen Studio suite in the heart of Vancouver,237748990,Marian,,Downtown Eastside,49.280821253018516,-123.10615219276696,Entire home/apt,189,1,58,2024-11-03,3.86,2,250,42,24-159878
930626345764240525,Our heart in Vancouver,1191793,Aparna,,Oakridge,49.23089081647191,-123.12771537390175,Private room,200,1,6,2024-05-25,0.37,1,361,1,24-159940
930670069323180460,Casa Point Grey,16885391,Tamara,,West Point Grey,49.26317029710342,-123.19932079744727,Entire home/apt,150,1,47,2024-10-28,3.23,1,25,37,24-159742
931085965769702055,Charming Riverside Villa /Golf/Airport/UBC,524472595,Nicolette,,Dunbar Southlands,49.217777653492035,-123.18329070178166,Entire home/apt,750,2,10,2024-07-29,0.63,2,86,5,24-159575
931320105499392918,Heavenly Haven in Vancouver's Vibrant Mt Pleasant!,143442639,Carey,,Mount Pleasant,49.26159,-123.1093,Entire home/apt,,90,3,2024-09-02,0.21,5,29,2,
931366114493009795,Spacious master suite in Shaughnessy,307160091,Nyssa,,Oakridge,49.23331,-123.13517,Private room,199,1,11,2024-09-09,0.80,4,346,9,23-244228
931488938745036483,Peaceful Artists Garden Loft In Historic Chinatown,76817172,Annie,,Downtown Eastside,49.2788121,-123.0989279,Entire home/apt,178,2,62,2024-10-26,3.88,1,258,31,24-219635
931662539076666036,Gorgeous 3 Bed Condo w/Views!,293583929,Steve,,Downtown,49.279024492095935,-123.10553041018102,Entire home/apt,138,3,47,2024-10-10,2.97,9,318,29,24-159791
931954643583566874,Super bright room on Commercial,22603103,Ilya/ Lena,,Grandview-Woodland,49.26847,-123.06462,Private room,125,1,13,2024-09-21,0.82,6,89,8,24-159242
932887118507573731,Licensed 2024 Modern with AC near the PNE!,524969798,Fiona,,Hastings-Sunrise,49.287710697505204,-123.04735171684176,Entire home/apt,149,3,13,2024-10-20,0.96,1,88,10,24-159862
933243626370919149,Beautiful Place With Water and Mountain Views,44458235,Lee,,Downtown,49.27408,-123.12834,Entire home/apt,307,3,47,2024-11-02,3.05,1,150,37,24-159717
933351972049514796,UR Best Life @Best Location.,17190273,Leroy,,Downtown,49.27501031020514,-123.11655157959825,Private room,139,30,0,,,1,314,0,
933384461183132776,Luxurious Basement Suite in scenic SWMarine Drive,29169866,Adeola,,Dunbar Southlands,49.22818,-123.19841,Entire home/apt,250,2,20,2024-09-01,1.26,1,86,7,Exempt
933451668935657101,"Modern, Comfortable, & Central Apt in Downtown Van",525128119,Nelson,,Downtown,49.2796404,-123.1088566,Entire home/apt,453,3,35,2024-09-01,2.16,3,21,24,24-159827
933461239173574420,Suite btw Kitsilano & Jericho,273354165,Linda SJ,,Arbutus Ridge,49.2574967,-123.1778547,Private room,120,1,30,2024-10-23,1.92,1,126,18,24-159830
933503883855879047,Cozy 2BR Private Guest Suite,525141212,Caitlan,,Renfrew-Collingwood,49.24502226606001,-123.03529793323086,Entire home/apt,92,2,68,2024-10-18,4.30,1,25,44,24-169913
933515456515658050,Patio 2 bedrooms in house/UBC/Airport/up to 4,524472595,Nicolette,,Dunbar Southlands,49.21677269876705,-123.18083867835911,Private room,300,2,6,2024-07-08,0.39,2,87,1,24-159575
933624203552483102,Cozy 1bedroom  in Mount Pleasant,44120689,Nida,,Mount Pleasant,49.26080056180438,-123.09722351175785,Entire home/apt,183,2,48,2024-10-20,3.15,1,14,35,24-159736
933729929189032898,Residence by Queen Elizabeth Park,524991282,Xuan,,South Cambie,49.242463,-123.1201642,Entire home/apt,290,2,16,2024-11-08,1.11,1,148,15,24-159840
933742789266607150,Cozy Apartment on Commercial Drive,278062626,Elise,,Grandview-Woodland,49.26966,-123.0752,Entire home/apt,135,90,0,,,1,301,0,
934082562190883674,Waterfront Oasis in Downtown,486939847,Fiona,,Downtown,49.27744,-123.11343,Entire home/apt,220,90,4,2024-09-13,0.28,1,126,3,
934085240087107342,Spruce Suites One,227662329,Jordan,,Fairview,49.262359769907285,-123.128688657329,Entire home/apt,127,30,4,2024-04-26,0.27,135,223,2,
934113175395770782,Spruce Suites Two,227662329,Jordan,,Fairview,49.26073961039889,-123.12871639268339,Entire home/apt,138,30,4,2024-08-30,0.38,135,307,4,
934129539051920012,Downtown loft with free parking,389539112,Lucy,,Downtown,49.2792118,-123.1214803,Entire home/apt,167,2,60,2024-11-07,3.88,1,208,44,24-159831
934130752349441509,Spruce Suites Three,227662329,Jordan,,Fairview,49.26244003409613,-123.12869382443003,Entire home/apt,142,30,5,2024-08-24,0.34,135,206,3,
934147378310812457,Spruce Suites Four,227662329,Jordan,,Fairview,49.262453217099896,-123.13009436613522,Entire home/apt,98,30,2,2024-02-14,0.19,135,200,2,
934156549475397578,Spruce Suites Five,227662329,Jordan,,Fairview,49.2609,-123.12897,Entire home/apt,106,30,3,2024-06-15,0.29,135,303,3,
934374947047643891,Cozy Chinatown Apartment,32300500,Rulai,,Downtown Eastside,49.27782,-123.0993,Entire home/apt,121,2,43,2024-10-10,3.39,1,143,41,24-159908
934753233487174076,"Convenient 2BR in Heart of Vancouver, Central Hub",525472323,Anh,,South Cambie,49.25033,-123.11916,Entire home/apt,173,2,51,2024-11-01,3.21,1,56,33,24-201998
934763419497408597,Urban Oasis Downtown City View,525475812,Jayme,,Downtown,49.2792,-123.10852,Entire home/apt,191,2,40,2024-10-12,2.52,1,3,30,24-159692
934776738369460440,Waterfront Luxury,48947341,John And Amanda,,Fairview,49.26992508878304,-123.11552915722132,Entire home/apt,500,180,0,,,1,270,0,
934894893505129776,"Moonlight Suite: 2BR+1 sofa bed, great location",473089510,Vincent,,Kensington-Cedar Cottage,49.249853996631956,-123.08997615033314,Entire home/apt,110,1,96,2024-11-08,6.04,2,129,77,24-159730
934900449416457617,Stylish East Van Shared Home,45872949,Shannon,,Grandview-Woodland,49.27735,-123.06312,Private room,95,2,53,2024-10-31,3.33,4,135,36,24-158481
934961295926897327,Cozy Home Away: bedroom and pvt bathroom & Balcony,412521865,Sutharsan,,Sunset,49.2159724,-123.096912,Private room,55,1,78,2024-10-24,5.02,1,335,61,23-258631
935062418657242936,Elegant Sunny Modern Home w/ Skylights - Kitsilano,104616506,Annie,,Kitsilano,49.26180707003861,-123.16653182252827,Entire home/apt,400,2,1,2023-11-06,0.08,1,64,0,24-159861
935386489911763881,Cozy 3BR Holiday Retreat Free Parking AC King BD,206149935,Alex,,Kensington-Cedar Cottage,49.23477193928905,-123.06853133298026,Entire home/apt,212,1,70,2024-11-06,4.47,1,131,67,24-165568
935508786050712871,Fully equipped 1 BR+Den in W.End w/ AC unit+Patio!,238308886,Terry,,West End,49.289857379623705,-123.13291707412382,Entire home/apt,165,90,3,2024-05-01,0.23,13,187,2,
935794994673324685,Tranquil Retreat near Vancouver's Top Attractions,333426323,Jessica,,Victoria-Fraserview,49.21611,-123.07645,Entire home/apt,103,1,9,2024-10-05,1.56,15,199,9,24-159751
936234857459579218,1 bedroom at airport,407628686,Jason And Lisa,,Marpole,49.21133,-123.13273,Shared room,50,90,13,2024-08-29,0.85,6,244,5,23-205179
936330215103625570,Hotel Kitsilano in the Heart of Kits,143209863,Hamasa,,Kitsilano,49.26875529140866,-123.15516869590164,Entire home/apt,140,90,3,2023-08-23,0.20,1,180,0,23-158425
936344427408393658,"Nice home in Hastings, private room double bed",45662126,Enjoy,,Hastings-Sunrise,49.2804602,-123.0306788,Private room,79,90,2,2024-01-01,0.14,1,364,1,
936376797517353634,Private Spacious Room w/ Queen Bed Near UBC,132565960,Di,,Dunbar Southlands,49.2375357,-123.1813401,Private room,100,1,8,2024-08-31,0.51,3,157,5,24-159699
936402698286305685,Dunbar en-suite king bed easy access to UBC/DT,34755007,Qiao Z,,Dunbar Southlands,49.2535476492465,-123.18631789064582,Private room,109,1,20,2024-10-08,1.32,2,71,19,24-159870
936402706428839070,Comfy & Bright 2 BedRs + 2 Baths near UBC/beaches,34755007,Qiao Z,,Dunbar Southlands,49.25353756363869,-123.1878025633502,Private room,177,1,14,2024-10-19,0.95,2,62,9,24-159870
937062045451131496,Modern & Bright 1BD Loft in downtown Vancouver,370513159,Danjie,,Downtown,49.27852526634212,-123.12219207675395,Entire home/apt,176,2,63,2024-10-25,4.46,1,50,54,24-205850
937165585846737532,Beautiful & Bright 3BDR Home In Vancouver,557820536,Lisa,,Mount Pleasant,49.26072,-123.08718,Entire home/apt,217,1,50,2024-10-20,3.18,1,36,38,23-236386
937190749681324065,Cozy 3BR in Central Vancouver | 15 min to Downtown,451723887,Nga Yu,,Kensington-Cedar Cottage,49.2445465,-123.0569004,Entire home/apt,201,2,32,2024-09-28,2.18,1,23,25,24-159889
937645384668108165,The Blue Lodge,37357375,Michelle,,Mount Pleasant,49.25989426547406,-123.0777137044372,Entire home/apt,131,2,76,2024-11-08,5.08,1,212,58,24-159822
937667102663389751,Spruce Suites Six,227662329,Jordan,,Fairview,49.26221,-123.129,Entire home/apt,109,30,3,2024-06-22,0.28,135,331,3,
937693391749745678,Spruce Suites Seven,227662329,Jordan,,Fairview,49.26095634509051,-123.12862589515234,Entire home/apt,113,30,5,2024-09-24,0.35,135,193,4,
937701304473995262,Spruce Suites Eight,227662329,Jordan,,Fairview,49.26165,-123.13047,Entire home/apt,99,30,5,2024-04-22,0.34,135,213,4,
937736520130243447,"Bright, renovated apartment",263846618,Fernanda,,Grandview-Woodland,49.2759405,-123.0650685,Entire home/apt,109,30,3,2024-10-14,0.40,3,283,3,
937795357591962024,AC/Pool/luxury Condo/Amazing View/Yaletown,425233753,Hong Ying,,Downtown,49.27428,-123.12758,Entire home/apt,249,30,2,2024-08-01,0.21,2,42,2,
